vacc_date,Bundesland,viert_praxen
2022-07-18,Rheinland-Pfalz,699
2022-07-18,Saarland,255
2022-07-18,Sachsen,395
2022-07-18,Sachsen-Anhalt,285
2022-07-18,Schleswig-Holstein,NA
2022-07-18,Thüringen,129
2022-07-18,unbekannt,6
2022-07-19,Baden-Württemberg,NA
2022-07-19,Bayern,NA
2022-07-19,Berlin,NA
2022-07-19,Brandenburg,759
2022-07-19,Bremen,265
2022-07-19,Hamburg,764
2022-07-19,Hessen,NA
2022-07-19,Mecklenburg-Vorpommern,NA
2022-07-19,Niedersachsen,3573
2022-07-19,Nordrhein-Westfalen,NA
2022-07-19,Rheinland-Pfalz,1773
2022-07-19,Saarland,529
2022-07-19,Sachsen,584
2022-07-19,Sachsen-Anhalt,NA
2022-07-19,Schleswig-Holstein,1464
2022-07-19,Thüringen,416
2022-07-19,unbekannt,35
2022-07-20,Baden-Württemberg,NA
2022-07-20,Bayern,NA
2022-07-20,Berlin,NA
2022-07-20,Brandenburg,NA
2022-07-20,Bremen,NA
2022-07-20,Bundesressorts,NA
2022-07-20,Hamburg,NA
2022-07-20,Hessen,NA
2022-07-20,Mecklenburg-Vorpommern,NA
2022-07-20,Niedersachsen,NA
2022-07-20,Nordrhein-Westfalen,NA
2022-07-20,Rheinland-Pfalz,NA
2022-07-20,Saarland,640
2022-07-20,Sachsen,920
2022-07-20,Sachsen-Anhalt,NA
2022-07-20,Schleswig-Holstein,NA
2022-07-20,Thüringen,445
2022-07-20,unbekannt,49
2022-07-21,Baden-Württemberg,NA
2022-07-21,Bayern,NA
2022-07-21,Berlin,2096
2022-07-21,Brandenburg,NA
2022-07-21,Bremen,NA
2022-07-21,Bundesressorts,NA
2022-07-21,Hamburg,NA
2022-07-21,Hessen,NA
2022-07-21,Mecklenburg-Vorpommern,621
2022-07-21,Niedersachsen,NA
2022-07-21,Nordrhein-Westfalen,NA
2022-07-21,Rheinland-Pfalz,2552
2022-07-21,Saarland,NA
2022-07-21,Sachsen,NA
2022-07-21,Sachsen-Anhalt,837
2022-07-21,Schleswig-Holstein,NA
2022-07-21,Thüringen,504
2022-07-21,unbekannt,41
2022-07-22,Baden-Württemberg,NA
2022-07-22,Bayern,NA
2022-07-22,Berlin,NA
2022-07-22,Brandenburg,482
2022-07-22,Bremen,233
2022-07-22,Bundesressorts,NA
2022-07-22,Hamburg,890
2022-07-22,Hessen,NA
2022-07-22,Mecklenburg-Vorpommern,NA
2022-07-22,Niedersachsen,NA
2022-07-22,Nordrhein-Westfalen,NA
2022-07-22,Rheinland-Pfalz,1534
2022-07-22,Saarland,452
2022-07-22,Sachsen,403
2022-07-22,Sachsen-Anhalt,510
2022-07-22,Schleswig-Holstein,NA
2022-07-22,Thüringen,239
2022-07-22,unbekannt,5
2022-07-23,Baden-Württemberg,NA
2022-07-23,Bayern,NA
2022-07-23,Berlin,NA
2022-07-23,Brandenburg,NA
2022-07-23,Bremen,NA
2022-07-23,Hamburg,NA
2022-07-23,Hessen,NA
2022-07-23,Mecklenburg-Vorpommern,10
2022-07-23,Niedersachsen,142
2022-07-23,Nordrhein-Westfalen,NA
2022-07-23,Rheinland-Pfalz,NA
2022-07-23,Saarland,28
2022-07-23,Sachsen,33
2022-07-23,Sachsen-Anhalt,NA
2022-07-23,Schleswig-Holstein,NA
2022-07-23,Thüringen,NA
2022-07-24,Baden-Württemberg,NA
2022-07-24,Bayern,NA
2022-07-24,Berlin,NA
2022-07-24,Brandenburg,86
2022-07-24,Hamburg,29
2022-07-24,Hessen,NA
2022-07-24,Niedersachsen,82
2022-07-24,Nordrhein-Westfalen,NA
2022-07-24,Rheinland-Pfalz,35
2022-07-24,Schleswig-Holstein,NA
2022-07-25,Baden-Württemberg,NA
2022-07-25,Bayern,NA
2022-07-25,Berlin,1170
2022-07-25,Brandenburg,284
2022-07-25,Bremen,NA
2022-07-25,Bundesressorts,NA
2022-07-25,Hamburg,454
2022-07-25,Hessen,NA
2022-07-25,Mecklenburg-Vorpommern,NA
2022-07-25,Niedersachsen,NA
2022-07-25,Nordrhein-Westfalen,NA
2022-07-25,Rheinland-Pfalz,541
2022-07-25,Saarland,NA
2022-07-25,Sachsen,315
2022-07-25,Sachsen-Anhalt,298
2022-07-25,Schleswig-Holstein,NA
2022-07-25,Thüringen,NA
2022-07-25,unbekannt,6
2022-07-26,Baden-Württemberg,NA
2022-07-26,Bayern,NA
2022-07-26,Berlin,NA
2022-07-26,Brandenburg,707
2022-07-26,Bremen,NA
2022-07-26,Hamburg,591
2022-07-26,Hessen,NA
2022-07-26,Mecklenburg-Vorpommern,283
2022-07-26,Niedersachsen,3052
2022-07-26,Nordrhein-Westfalen,NA
2022-07-26,Rheinland-Pfalz,1852
2022-07-26,Saarland,706
2022-07-26,Sachsen,NA
2022-07-26,Sachsen-Anhalt,NA
2022-07-26,Schleswig-Holstein,NA
2022-07-26,Thüringen,454
2022-07-26,unbekannt,53
2022-07-27,Baden-Württemberg,NA
2022-07-27,Bayern,NA
2022-07-27,Berlin,NA
2022-07-27,Brandenburg,761
2022-07-27,Bremen,246
2022-07-27,Bundesressorts,NA
2022-07-27,Hamburg,938
2022-07-27,Hessen,NA
2022-07-27,Mecklenburg-Vorpommern,NA
2022-07-27,Niedersachsen,NA
2022-07-27,Nordrhein-Westfalen,NA
2022-07-27,Rheinland-Pfalz,NA
2022-07-27,Saarland,565
2022-07-27,Sachsen,NA
2022-07-27,Sachsen-Anhalt,669
2022-07-27,Schleswig-Holstein,NA
2022-07-27,Thüringen,426
2022-07-27,unbekannt,44
2022-07-28,Baden-Württemberg,NA
2022-07-28,Bayern,NA
2022-07-28,Berlin,1494
2022-07-28,Brandenburg,920
2022-07-28,Bremen,267
2022-07-28,Bundesressorts,NA
2022-07-28,Hamburg,NA
2022-07-28,Hessen,NA
2022-07-28,Mecklenburg-Vorpommern,NA
2022-07-28,Niedersachsen,NA
2022-07-28,Nordrhein-Westfalen,NA
2022-07-28,Rheinland-Pfalz,NA
2022-07-28,Saarland,NA
2022-07-28,Sachsen,946
2022-07-28,Sachsen-Anhalt,NA
2022-07-28,Schleswig-Holstein,NA
2022-07-28,Thüringen,481
2022-07-28,unbekannt,74
2022-07-29,Baden-Württemberg,NA
2022-07-29,Bayern,NA
2022-07-29,Berlin,1056
2022-07-29,Brandenburg,NA
2022-07-29,Bremen,NA
2022-07-29,Hamburg,494
2022-07-29,Hessen,NA
2022-07-29,Mecklenburg-Vorpommern,NA
2022-07-29,Niedersachsen,NA
2022-07-29,Nordrhein-Westfalen,NA
2022-07-29,Rheinland-Pfalz,1480
2022-07-29,Saarland,369
2022-07-29,Sachsen,305
2022-07-29,Sachsen-Anhalt,486
2022-07-29,Schleswig-Holstein,NA
2022-07-29,Thüringen,NA
2022-07-29,unbekannt,46
2022-07-30,Baden-Württemberg,NA
2022-07-30,Bayern,NA
2022-07-30,Berlin,NA
2022-07-30,Brandenburg,5
2022-07-30,Bremen,NA
2022-07-30,Hamburg,NA
2022-07-30,Hessen,NA
2022-07-30,Mecklenburg-Vorpommern,NA
2022-07-30,Niedersachsen,NA
2022-07-30,Nordrhein-Westfalen,NA
2022-07-30,Rheinland-Pfalz,NA
2022-07-30,Saarland,NA
2022-07-30,Sachsen,NA
2022-07-30,Sachsen-Anhalt,NA
2022-07-30,Schleswig-Holstein,NA
2022-07-30,Thüringen,NA
2022-07-30,unbekannt,5
2022-07-31,Baden-Württemberg,NA
2022-07-31,Bayern,NA
2022-07-31,Berlin,84
2022-07-31,Hamburg,18
2022-07-31,Hessen,NA
2022-07-31,Mecklenburg-Vorpommern,15
2022-07-31,Niedersachsen,NA
2022-07-31,Nordrhein-Westfalen,NA
2022-07-31,Rheinland-Pfalz,26
2022-07-31,Saarland,NA
2022-07-31,Schleswig-Holstein,49
2022-07-31,Thüringen,23
2022-08-01,Baden-Württemberg,NA
2022-08-01,Bayern,NA
2022-08-01,Berlin,NA
2022-08-01,Brandenburg,141
2022-08-01,Bremen,NA
2022-08-01,Bundesressorts,NA
2022-08-01,Hamburg,NA
2022-08-01,Hessen,794
2022-08-01,Mecklenburg-Vorpommern,NA
2022-08-01,Niedersachsen,NA
2022-08-01,Nordrhein-Westfalen,NA
2022-08-01,Rheinland-Pfalz,NA
2022-08-01,Saarland,150
2022-08-01,Sachsen,280
2022-08-01,Sachsen-Anhalt,NA
2022-08-01,Schleswig-Holstein,NA
2022-08-01,Thüringen,113
2022-08-01,unbekannt,3
2022-08-02,Baden-Württemberg,NA
2022-08-02,Bayern,NA
2022-08-02,Berlin,1012
2022-08-02,Brandenburg,537
2022-08-02,Bremen,NA
2022-08-02,Bundesressorts,NA
2022-08-02,Hamburg,640
2022-08-02,Hessen,NA
2022-08-02,Mecklenburg-Vorpommern,NA
2022-08-02,Niedersachsen,NA
2022-08-02,Nordrhein-Westfalen,NA
2022-08-02,Rheinland-Pfalz,1178
2022-08-02,Saarland,531
2022-08-02,Sachsen,NA
2022-08-02,Sachsen-Anhalt,NA
2022-08-02,Schleswig-Holstein,NA
2022-08-02,Thüringen,349
2022-08-02,unbekannt,42
2022-08-03,Baden-Württemberg,NA
2022-08-03,Bayern,NA
2022-08-03,Berlin,NA
2022-08-03,Brandenburg,737
2022-08-03,Bremen,NA
2022-08-03,Bundesressorts,NA
2022-08-03,Hamburg,757
2022-08-03,Hessen,NA
2022-08-03,Mecklenburg-Vorpommern,NA
2022-08-03,Niedersachsen,NA
2022-08-03,Nordrhein-Westfalen,NA
2022-08-03,Rheinland-Pfalz,NA
2022-08-03,Saarland,376
2022-08-03,Sachsen,NA
2022-08-03,Sachsen-Anhalt,499
2022-08-03,Schleswig-Holstein,NA
2022-08-03,Thüringen,287
2022-08-03,unbekannt,66
2022-08-04,Baden-Württemberg,NA
2022-08-04,Bayern,NA
2022-08-04,Berlin,NA
2022-08-04,Brandenburg,754
2022-08-04,Bremen,NA
2022-08-04,Bundesressorts,NA
2022-08-04,Hamburg,759
2022-08-04,Hessen,NA
2022-08-04,Mecklenburg-Vorpommern,281
2022-08-04,Niedersachsen,2248
2022-08-04,Nordrhein-Westfalen,NA
2022-08-04,Rheinland-Pfalz,NA
2022-08-04,Saarland,NA
2022-08-04,Sachsen,NA
2022-08-04,Sachsen-Anhalt,NA
2022-08-04,Schleswig-Holstein,NA
2022-08-04,Thüringen,439
2022-08-04,unbekannt,11
2022-08-05,Baden-Württemberg,NA
2022-08-05,Bayern,NA
2022-08-05,Berlin,NA
2022-08-05,Brandenburg,356
2022-08-05,Bremen,NA
2022-08-05,Bundesressorts,NA
2022-08-05,Hamburg,657
2022-08-05,Hessen,NA
2022-08-05,Mecklenburg-Vorpommern,NA
2022-08-05,Niedersachsen,NA
2022-08-05,Nordrhein-Westfalen,NA
2022-08-05,Rheinland-Pfalz,1102
2022-08-05,Saarland,275
2022-08-05,Sachsen,NA
2022-08-05,Sachsen-Anhalt,396
2022-08-05,Schleswig-Holstein,NA
2022-08-05,Thüringen,220
2022-08-05,unbekannt,40
2022-08-06,Baden-Württemberg,NA
2022-08-06,Bayern,NA
2022-08-06,Berlin,NA
2022-08-06,Brandenburg,44
2022-08-06,Bremen,NA
2022-08-06,Hamburg,NA
2022-08-06,Hessen,NA
2022-08-06,Niedersachsen,231
2022-08-06,Nordrhein-Westfalen,NA
2022-08-06,Rheinland-Pfalz,NA
2022-08-06,Saarland,NA
2022-08-06,Sachsen,NA
2022-08-06,Sachsen-Anhalt,NA
2022-08-06,Schleswig-Holstein,NA
2022-08-06,Thüringen,NA
2022-08-06,unbekannt,14
2022-08-07,Baden-Württemberg,NA
2022-08-07,Bayern,NA
2022-08-07,Berlin,39
2022-08-07,Brandenburg,2
2022-08-07,Bremen,16
2022-08-07,Hamburg,NA
2022-08-07,Hessen,NA
2022-08-07,Mecklenburg-Vorpommern,NA
2022-08-07,Niedersachsen,100
2022-08-07,Nordrhein-Westfalen,NA
2022-08-07,Rheinland-Pfalz,20
2022-08-07,Sachsen,39
2022-08-07,Sachsen-Anhalt,19
2022-08-07,Schleswig-Holstein,3
2022-08-08,Baden-Württemberg,NA
2022-08-08,Bayern,NA
2022-08-08,Berlin,NA
2022-08-08,Brandenburg,185
2022-08-08,Bremen,NA
2022-08-08,Hamburg,195
2022-08-08,Hessen,NA
2022-08-08,Mecklenburg-Vorpommern,120
2022-08-08,Niedersachsen,NA
2022-08-08,Nordrhein-Westfalen,NA
2022-08-08,Rheinland-Pfalz,NA
2022-08-08,Saarland,147
2022-08-08,Sachsen,NA
2022-08-08,Sachsen-Anhalt,NA
2022-08-08,Schleswig-Holstein,269
2022-08-08,Thüringen,76
2022-08-08,unbekannt,5
2022-08-09,Baden-Württemberg,NA
2022-08-09,Bayern,NA
2022-08-09,Berlin,NA
2022-08-09,Brandenburg,NA
2022-08-09,Bremen,NA
2022-08-09,Bundesressorts,NA
2022-08-09,Hamburg,NA
2022-08-09,Hessen,NA
2022-08-09,Mecklenburg-Vorpommern,NA
2022-08-09,Niedersachsen,1898
2022-08-09,Nordrhein-Westfalen,NA
2022-08-09,Rheinland-Pfalz,1161
2022-08-09,Saarland,326
2022-08-09,Sachsen,NA
2022-08-09,Sachsen-Anhalt,NA
2022-08-09,Schleswig-Holstein,NA
2022-08-09,Thüringen,200
2022-08-09,unbekannt,29
2022-08-10,Baden-Württemberg,NA
2022-08-10,Bayern,NA
2022-08-10,Berlin,NA
2022-08-10,Brandenburg,622
2022-08-10,Bremen,NA
2022-08-10,Bundesressorts,NA
2022-08-10,Hamburg,NA
2022-08-10,Hessen,NA
2022-08-10,Mecklenburg-Vorpommern,NA
2022-08-10,Niedersachsen,NA
2022-08-10,Nordrhein-Westfalen,NA
2022-08-10,Rheinland-Pfalz,1350
2022-08-10,Saarland,NA
2022-08-10,Sachsen,NA
2022-08-10,Sachsen-Anhalt,435
2022-08-10,Schleswig-Holstein,NA
2022-08-10,Thüringen,256
2022-08-10,unbekannt,33
2022-08-11,Baden-Württemberg,NA
2022-08-11,Bayern,NA
2022-08-11,Berlin,NA
2022-08-11,Brandenburg,682
2022-08-11,Bremen,NA
2022-08-11,Bundesressorts,NA
2022-08-11,Hamburg,729
2022-08-11,Hessen,NA
2022-08-11,Mecklenburg-Vorpommern,NA
2022-08-11,Niedersachsen,NA
2022-08-11,Nordrhein-Westfalen,NA
2022-08-11,Rheinland-Pfalz,NA
2022-08-11,Saarland,380
2022-08-11,Sachsen,NA
2022-08-11,Sachsen-Anhalt,NA
2022-08-11,Schleswig-Holstein,NA
2022-08-11,Thüringen,267
2022-08-11,unbekannt,12
2022-08-12,Baden-Württemberg,2180
2022-08-12,Bayern,NA
2022-08-12,Berlin,NA
2022-08-12,Brandenburg,409
2022-08-12,Bremen,NA
2022-08-12,Bundesressorts,NA
2022-08-12,Hamburg,508
2022-08-12,Hessen,NA
2022-08-12,Mecklenburg-Vorpommern,NA
2022-08-12,Niedersachsen,NA
2022-08-12,Nordrhein-Westfalen,NA
2022-08-12,Rheinland-Pfalz,871
2022-08-12,Saarland,249
2022-08-12,Sachsen,NA
2022-08-12,Sachsen-Anhalt,223
2022-08-12,Schleswig-Holstein,NA
2022-08-12,Thüringen,160
2022-08-12,unbekannt,8
2022-08-13,Baden-Württemberg,NA
2022-08-13,Bayern,NA
2022-08-13,Berlin,NA
2022-08-13,Brandenburg,12
2022-08-13,Bremen,NA
2022-08-13,Hamburg,NA
2022-08-13,Hessen,NA
2022-08-13,Niedersachsen,NA
2022-08-13,Nordrhein-Westfalen,NA
2022-08-13,Rheinland-Pfalz,192
2022-08-13,Saarland,NA
2022-08-13,Sachsen,NA
2022-08-13,Sachsen-Anhalt,NA
2022-08-13,Schleswig-Holstein,NA
2022-08-13,Thüringen,NA
2022-08-13,unbekannt,11
2022-08-14,Baden-Württemberg,NA
2022-08-14,Bayern,NA
2022-08-14,Berlin,NA
2022-08-14,Bremen,12
2022-08-14,Hamburg,NA
2022-08-14,Hessen,NA
2022-08-14,Mecklenburg-Vorpommern,16
2022-08-14,Niedersachsen,NA
2022-08-14,Nordrhein-Westfalen,NA
2022-08-14,Rheinland-Pfalz,NA
2022-08-14,Saarland,NA
2022-08-14,Sachsen,NA
2022-08-14,Schleswig-Holstein,37
2022-08-15,Baden-Württemberg,NA
2022-08-15,Bayern,NA
2022-08-15,Berlin,NA
2022-08-15,Brandenburg,224
2022-08-15,Bremen,NA
2022-08-15,Hamburg,NA
2022-08-15,Hessen,NA
2022-08-15,Mecklenburg-Vorpommern,NA
2022-08-15,Niedersachsen,NA
2022-08-15,Nordrhein-Westfalen,NA
2022-08-15,Rheinland-Pfalz,NA
2022-08-15,Saarland,NA
2022-08-15,Sachsen,214
2022-08-15,Sachsen-Anhalt,NA
2022-08-15,Schleswig-Holstein,213
2022-08-15,Thüringen,70
2022-08-15,unbekannt,19
2022-08-16,Baden-Württemberg,NA
2022-08-16,Bayern,NA
2022-08-16,Berlin,1068
2022-08-16,Brandenburg,537
2022-08-16,Bremen,140
2022-08-16,Hamburg,605
2022-08-16,Hessen,NA
2022-08-16,Mecklenburg-Vorpommern,NA
2022-08-16,Niedersachsen,NA
2022-08-16,Nordrhein-Westfalen,NA
2022-08-16,Rheinland-Pfalz,1079
2022-08-16,Saarland,122
2022-08-16,Sachsen,NA
2022-08-16,Sachsen-Anhalt,NA
2022-08-16,Schleswig-Holstein,1009
2022-08-16,Thüringen,228
2022-08-16,unbekannt,5
2022-08-17,Baden-Württemberg,NA
2022-08-17,Bayern,NA
2022-08-17,Berlin,1195
2022-08-17,Brandenburg,462
2022-08-17,Bremen,151
2022-08-17,Bundesressorts,NA
2022-08-17,Hamburg,929
2022-08-17,Hessen,NA
2022-08-17,Mecklenburg-Vorpommern,NA
2022-08-17,Niedersachsen,NA
2022-08-17,Nordrhein-Westfalen,NA
2022-08-17,Rheinland-Pfalz,NA
2022-08-17,Saarland,219
2022-08-17,Sachsen,707
2022-08-17,Sachsen-Anhalt,NA
2022-08-17,Schleswig-Holstein,1386
2022-08-17,Thüringen,342
2022-08-17,unbekannt,28
2022-08-18,Baden-Württemberg,NA
2022-08-18,Bayern,NA
2022-08-18,Berlin,NA
2022-08-18,Brandenburg,NA
2022-08-18,Bremen,NA
2022-08-18,Bundesressorts,NA
2022-08-18,Hamburg,648
2022-08-18,Hessen,NA
2022-08-18,Mecklenburg-Vorpommern,NA
2022-08-18,Niedersachsen,NA
2022-08-18,Nordrhein-Westfalen,NA
2022-08-18,Rheinland-Pfalz,973
2022-08-18,Saarland,278
2022-08-18,Sachsen,713
2022-08-18,Sachsen-Anhalt,NA
2022-08-18,Schleswig-Holstein,NA
2022-08-18,Thüringen,527
2022-08-18,unbekannt,12
2022-08-19,Baden-Württemberg,NA
2022-08-19,Bayern,NA
2022-08-19,Berlin,NA
2022-08-19,Brandenburg,437
2022-08-19,Bremen,103
2022-08-19,Bundesressorts,NA
2022-08-19,Hamburg,439
2022-08-19,Hessen,NA
2022-08-19,Mecklenburg-Vorpommern,NA
2022-08-19,Niedersachsen,NA
2022-08-19,Nordrhein-Westfalen,NA
2022-08-19,Rheinland-Pfalz,NA
2022-08-19,Saarland,175
2022-08-19,Sachsen,NA
2022-08-19,Sachsen-Anhalt,NA
2022-08-19,Schleswig-Holstein,NA
2022-08-19,Thüringen,144
2022-08-19,unbekannt,12
2022-08-20,Baden-Württemberg,NA
2022-08-20,Bayern,NA
2022-08-20,Berlin,NA
2022-08-20,Brandenburg,NA
2022-08-20,Bremen,NA
2022-08-20,Hamburg,NA
2022-08-20,Hessen,NA
2022-08-20,Mecklenburg-Vorpommern,4
2022-08-20,Niedersachsen,NA
2022-08-20,Nordrhein-Westfalen,NA
2022-08-20,Rheinland-Pfalz,NA
2022-08-20,Saarland,NA
2022-08-20,Sachsen,11
2022-08-20,Sachsen-Anhalt,NA
2022-08-20,Schleswig-Holstein,NA
2022-08-20,Thüringen,16
2022-08-20,unbekannt,6
2022-08-21,Baden-Württemberg,NA
2022-08-21,Bayern,NA
2022-08-21,Berlin,NA
2022-08-21,Bremen,NA
2022-08-21,Hamburg,NA
2022-08-21,Hessen,59
2022-08-21,Mecklenburg-Vorpommern,3
2022-08-21,Niedersachsen,121
2022-08-21,Nordrhein-Westfalen,NA
2022-08-21,Rheinland-Pfalz,107
2022-08-21,Sachsen,4
2022-08-21,Schleswig-Holstein,65
2022-08-21,Thüringen,NA
2022-08-22,Baden-Württemberg,NA
2022-08-22,Bayern,NA
2022-08-22,Berlin,505
2022-08-22,Brandenburg,553
2022-08-22,Bremen,NA
2022-08-22,Bundesressorts,NA
2022-08-22,Hamburg,177
2022-08-22,Hessen,NA
2022-08-22,Mecklenburg-Vorpommern,181
2022-08-22,Niedersachsen,NA
2022-08-22,Nordrhein-Westfalen,NA
2022-08-22,Rheinland-Pfalz,NA
2022-08-22,Saarland,NA
2022-08-22,Sachsen,NA
2022-08-22,Sachsen-Anhalt,NA
2022-08-22,Schleswig-Holstein,NA
2022-08-22,Thüringen,150
2022-08-23,Baden-Württemberg,NA
2022-08-23,Bayern,NA
2022-08-23,Berlin,NA
2022-08-23,Brandenburg,NA
2022-08-23,Bremen,NA
2022-08-23,Bundesressorts,NA
2022-08-23,Hamburg,NA
2022-08-23,Hessen,NA
2022-08-23,Mecklenburg-Vorpommern,NA
2022-08-23,Niedersachsen,NA
2022-08-23,Nordrhein-Westfalen,NA
2022-08-23,Rheinland-Pfalz,1143
2022-08-23,Saarland,204
2022-08-23,Sachsen,NA
2022-08-23,Sachsen-Anhalt,NA
2022-08-23,Schleswig-Holstein,NA
2022-08-23,Thüringen,289
2022-08-23,unbekannt,17
2022-08-24,Baden-Württemberg,NA
2022-08-24,Bayern,NA
2022-08-24,Berlin,NA
2022-08-24,Brandenburg,NA
2022-08-24,Bremen,NA
2022-08-24,Bundesressorts,NA
2022-08-24,Hamburg,996
2022-08-24,Hessen,NA
2022-08-24,Mecklenburg-Vorpommern,NA
2022-08-24,Niedersachsen,NA
2022-08-24,Nordrhein-Westfalen,NA
2022-08-24,Rheinland-Pfalz,NA
2022-08-24,Saarland,207
2022-08-24,Sachsen,NA
2022-08-24,Sachsen-Anhalt,NA
2022-08-24,Schleswig-Holstein,NA
2022-08-24,Thüringen,NA
2022-08-24,unbekannt,33
2022-08-25,Baden-Württemberg,NA
2022-08-25,Bayern,NA
2022-08-25,Berlin,NA
2022-08-25,Brandenburg,1089
2022-08-25,Bremen,NA
2022-08-25,Bundesressorts,NA
2022-08-25,Hamburg,672
2022-08-25,Hessen,NA
2022-08-25,Mecklenburg-Vorpommern,571
2022-08-25,Niedersachsen,NA
2022-08-25,Nordrhein-Westfalen,NA
2022-08-25,Rheinland-Pfalz,NA
2022-08-25,Saarland,NA
2022-08-25,Sachsen,NA
2022-08-25,Sachsen-Anhalt,NA
2022-08-25,Schleswig-Holstein,NA
2022-08-25,Thüringen,655
2022-08-25,unbekannt,18
2022-08-26,Baden-Württemberg,NA
2022-08-26,Bayern,NA
2022-08-26,Berlin,1349
2022-08-26,Brandenburg,531
2022-08-26,Bremen,104
2022-08-26,Bundesressorts,NA
2022-08-26,Hamburg,NA
2022-08-26,Hessen,NA
2022-08-26,Mecklenburg-Vorpommern,NA
2022-08-26,Niedersachsen,NA
2022-08-26,Nordrhein-Westfalen,NA
2022-08-26,Rheinland-Pfalz,735
2022-08-26,Saarland,169
2022-08-26,Sachsen,NA
2022-08-26,Sachsen-Anhalt,NA
2022-08-26,Schleswig-Holstein,NA
2022-08-26,Thüringen,206
2022-08-26,unbekannt,19
2022-08-27,Baden-Württemberg,NA
2022-08-27,Bayern,NA
2022-08-27,Berlin,NA
2022-08-27,Brandenburg,NA
2022-08-27,Bremen,NA
2022-08-27,Hamburg,NA
2022-08-27,Hessen,NA
2022-08-27,Niedersachsen,NA
2022-08-27,Nordrhein-Westfalen,NA
2022-08-27,Rheinland-Pfalz,NA
2022-08-27,Saarland,NA
2022-08-27,Sachsen,37
2022-08-27,Sachsen-Anhalt,NA
2022-08-27,Schleswig-Holstein,NA
2022-08-27,Thüringen,7
2022-08-28,Baden-Württemberg,NA
2022-08-28,Bayern,NA
2022-08-28,Berlin,92
2022-08-28,Brandenburg,141
2022-08-28,Hamburg,22
2022-08-28,Hessen,NA
2022-08-28,Mecklenburg-Vorpommern,NA
2022-08-28,Niedersachsen,NA
2022-08-28,Nordrhein-Westfalen,145
2022-08-29,Baden-Württemberg,NA
2022-08-29,Bayern,NA
2022-08-29,Berlin,769
2022-08-29,Brandenburg,328
2022-08-29,Bremen,NA
2022-08-29,Bundesressorts,NA
2022-08-29,Hamburg,272
2022-08-29,Hessen,NA
2022-08-29,Mecklenburg-Vorpommern,150
2022-08-29,Niedersachsen,NA
2022-08-29,Nordrhein-Westfalen,NA
2022-08-29,Rheinland-Pfalz,NA
2022-08-29,Saarland,NA
2022-08-29,Sachsen,332
2022-08-29,Sachsen-Anhalt,303
2022-08-29,Schleswig-Holstein,378
2022-08-29,Thüringen,165
2022-08-30,Baden-Württemberg,NA
2022-08-30,Bayern,NA
2022-08-30,Berlin,NA
2022-08-30,Brandenburg,779
2022-08-30,Bremen,175
2022-08-30,Bundesressorts,NA
2022-08-30,Hamburg,548
2022-08-30,Hessen,NA
2022-08-30,Mecklenburg-Vorpommern,NA
2022-08-30,Niedersachsen,2435
2022-08-30,Nordrhein-Westfalen,NA
2022-08-30,Rheinland-Pfalz,973
2022-08-30,Saarland,NA
2022-08-30,Sachsen,686
2022-08-30,Sachsen-Anhalt,NA
2022-08-30,Schleswig-Holstein,1276
2022-08-30,Thüringen,386
2022-08-30,unbekannt,48
2022-08-31,Baden-Württemberg,1894
2022-08-31,Bayern,NA
2022-08-31,Berlin,1400
2022-08-31,Brandenburg,994
2022-08-31,Bremen,117
2022-08-31,Bundesressorts,NA
2022-08-31,Hamburg,652
2022-08-31,Hessen,NA
2022-08-31,Mecklenburg-Vorpommern,NA
2022-08-31,Niedersachsen,NA
2022-08-31,Nordrhein-Westfalen,NA
2022-08-31,Rheinland-Pfalz,1124
2022-08-31,Saarland,312
2022-08-31,Sachsen,823
2022-08-31,Sachsen-Anhalt,NA
2022-08-31,Schleswig-Holstein,NA
2022-08-31,Thüringen,449
2022-08-31,unbekannt,34
2022-09-01,Baden-Württemberg,NA
2022-09-01,Bayern,NA
2022-09-01,Berlin,1390
2022-09-01,Brandenburg,NA
2022-09-01,Bremen,NA
2022-09-01,Bundesressorts,NA
2022-09-01,Hamburg,700
2022-09-01,Hessen,NA
2022-09-01,Mecklenburg-Vorpommern,652
2022-09-01,Niedersachsen,NA
2022-09-01,Nordrhein-Westfalen,NA
2022-09-01,Rheinland-Pfalz,1160
2022-09-01,Saarland,254
2022-09-01,Sachsen,NA
2022-09-01,Sachsen-Anhalt,847
2022-09-01,Schleswig-Holstein,NA
2022-09-01,Thüringen,730
2022-09-01,unbekannt,16
2022-09-02,Baden-Württemberg,NA
2022-09-02,Bayern,NA
2022-09-02,Berlin,NA
2022-09-02,Brandenburg,NA
2022-09-02,Bremen,99
2022-09-02,Bundesressorts,NA
2022-09-02,Hamburg,NA
2022-09-02,Hessen,NA
2022-09-02,Mecklenburg-Vorpommern,NA
2022-09-02,Niedersachsen,1860
2022-09-02,Nordrhein-Westfalen,NA
2022-09-02,Rheinland-Pfalz,617
2022-09-02,Saarland,123
2022-09-02,Sachsen,NA
2022-09-02,Sachsen-Anhalt,NA
2022-09-02,Schleswig-Holstein,NA
2022-09-02,Thüringen,NA
2022-09-02,unbekannt,25
2022-09-03,Baden-Württemberg,NA
2022-09-03,Bayern,NA
2022-09-03,Berlin,NA
2022-09-03,Brandenburg,9
2022-09-03,Bremen,NA
2022-09-03,Hamburg,NA
2022-09-03,Hessen,NA
2022-09-03,Niedersachsen,159
2022-09-03,Nordrhein-Westfalen,NA
